"";"Format";"Themen";"Links";"Autor";"Laenge";"Datum"
"144";"Mittag";"Air Defender startet heute / Fluglärm-Auswirkungen von Air Defender im Saarland / Wie gefährlich sind Instagram und Co - immer noch? / Silvio Berlusconi ist gestorben";"https://www.sr-mediathek.de/index.php?seite=7&id=30908&pnr=&tbl=pf";"Lisa Krauser";30M 5S;2023-06-12
"145";"Mittag";" Boris Johnson tritt als Abgeordneter zurück / Affäre um geheime Regierungsdokumente - Anklagepunkte gegen Trump veröffentlicht / Ukraine - Situation in Überschwemmungsgebieten / Interview der Woche mit Bettina Stark-Watzinger, Bundesforschungsministerin und FDP-Vizechefin";"https://www.sr-mediathek.de/index.php?seite=7&id=30895&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2023-06-10
"146";"Mittag";"EU-Einigung auf Asylrecht / Grüne gespalten / Donald Trump erneut angeklagt / Betroffene der Staudammkatastrophe / Chinas Wirtschaft schwächelt / Sudan erklärt EU-Sondergesandten zu Persona non Grata / Saar Kommunen wollen weiter Energie sparen / Special Olympics Teilnehmer";"https://www.sr-mediathek.de/index.php?seite=7&id=30870&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-06-09
"147";"Mittag";"Lage in der Ukraine - nach dem Bruch des Kachowka-Staudamms / Russland weist die Verantwortung für die Staudamm-Explosion weiter entschieden zurück / Aufklärung Missbrauch in evangelischer Kirche - Evangelischer Kirchentag.";"https://www.sr-mediathek.de/index.php?seite=7&id=30856&pnr=&tbl=pf";"Lisa Krauser";30M 6S;2023-06-07
"148";"Mittag";"Yeboah-Fall: Peter St. festgenommen / Russische Sicht: Staudamm-Zerstörung / Bulgarien: Regierung wider Willen bildet sich / Anti-LGBTQ-Gesetz in Uganda .";"https://www.sr-mediathek.de/index.php?seite=7&id=30844&pnr=&tbl=pf";"Peter Weitzmann";30M 3S;2023-06-06
"149";"Mittag";"Linksextreme Krawalle in Leipzig / Zugunglück in Indien  / Tag der Organspende - Beispiel aus dem Saarland+ regionale Zahlen und das Interview der Woche mit Wolfram Henn, Ethikrat zur KI";"https://www.sr-mediathek.de/index.php?seite=7&id=30814&pnr=&tbl=pf";"Katrin Aue";30M 1S;2023-06-03
"150";"Mittag";"Krankenhausreform regionale Sicht / Bundeskriminalamt erwartet Zunahme von Betrug mit Deepfake / Die Müll-Kinder von Kairo";"https://www.sr-mediathek.de/index.php?seite=7&id=30798&pnr=&tbl=pf";"Katrin Aue";30M 4S;2023-06-02
"151";"Mittag";"Lage in Belgorod spitzt sich zu /  Wieder Tote nach russischen Angriffen / NATO-Außenminister in Oslo / Wohneigentum-Programm im Faktencheck / Profitiert AfD vom Ampel-Dauer-Streit? / Robert-Koch-Institut: Bericht zu Infektionsrisiko und Klimawandel / Deutscher Tennisbund zieht Konsequenzen aus Missbrauchsskandal";"https://www.sr-mediathek.de/index.php?seite=7&id=30775&pnr=&tbl=pf";"Peter Weitzmann";29M 49S;2023-06-01
"152";"Mittag";"Razzia gegen IS-Verdächtige auch im Saarland / Russische Gouverneure melden weitere Drohnenangriffe / Polen forscht nach verschleppten Kindern aus der Ukraine und Heizungsstreit nicht beigelegt";"https://www.sr-mediathek.de/index.php?seite=7&id=30762&pnr=&tbl=pf";"Katrin Aue";29M 58S;2023-05-31
"153";"Mittag";"Drohnenangriff auf Moskau / 1 Jahr Toscani Oppositionsführer im Saarland / Heizungsgesetz: Habeck spricht mit Ampel-Fraktionen / Shenzhou 16 - Crewwechsel auf chinesischer Raumfähre.";"https://www.sr-mediathek.de/index.php?seite=7&id=30751&pnr=&tbl=pf";"Peter Weitzmann";29M 58S;2023-05-30
"154";"Mittag";"Vor der Stichwahl in der Türkei  die Ausgangslage / Meisterschaftsentscheidung zwischen BVB und Bayern / IdW mit Beate Gilles, Generalsekretärin der Deutschen Bischofskonferenz.";"https://www.sr-mediathek.de/index.php?seite=7&id=30733&pnr=&tbl=pf";"Janek Böffel";29M 42S;2023-05-27
"155";"Mittag";"Bundestag stimmt über Pflegereform ab / Scholz in Estland und Umarmung / Weitere Corona-Welle schwappt durch China und Bericht über die Eröffnung des Festivals Perspectives";"https://www.sr-mediathek.de/index.php?seite=7&id=30715&pnr=&tbl=pf";"Florian Mayer";29M 52S;2023-05-26
"156";"Mittag";"Deutschland in der Rezession / Präsidentschaftswahl: DeSantis kandidiert / Präsidentin desFranzösischen Olympischen Komitees erklärt Rücktritt / Saarländischer Pflegetag.";"https://www.sr-mediathek.de/index.php?seite=7&id=30697&pnr=&tbl=pf";"Jochem Marmit";30M 0S;2023-05-25
"157";"Mittag";"Neuwahl abgewendet: Isrealische Regierung verabschiedet Haushalt / Der Heizungsstreit und kein Ende - Heute Aktuelle Stunde im BT / Social Media: US-Gesundheitsbehörde warnt vor Gefahren für Kinder und Jugendliche.";"https://www.sr-mediathek.de/index.php?seite=7&id=30684&pnr=&tbl=pf";"Jochen Marmit";29M 59S;2023-05-24
"158";"Mittag";"US-Schuldenstreit schwelt weiter / World Meteorological Congress - Frühwarnsysteme als (letzte?) Rettung in der Klimakrise / Munition, F16-Kampfjets, Geld - EU-Verteidigungsminister zur Ukraine-Hilfe.";"https://www.sr-mediathek.de/index.php?seite=7&id=30673&pnr=&tbl=pf";"Katrin Aue";30M 1S;2023-05-23
"159";"Mittag";" Lage in Bachmut weiter unklar / Gas- und Strompreise sinken: Was heißt das jetzt für Verbraucher? Für Stadtwerke?  / Elversberg im Aufstiegs-Fieber: Ist die Gemeinde vorbereitet?";"https://www.sr-mediathek.de/index.php?seite=7&id=30659&pnr=&tbl=pf";"Katrin Aue";29M 29S;2023-05-22
"160";"Mittag";"Entwurf für neues Einbürgerungsrecht ist da / Schwimmende Zeitbombe: Öltanker vor Jemen / CDU sammelt Unterschriften gegen Heizungsgesetz / Unwetter in Italien.";"https://www.sr-mediathek.de/index.php?seite=7&id=30625&pnr=&tbl=pf";"Peter Weitzmann";30M 3S;2023-05-19
"161";"Mittag";"Prozess gegen Reichsbürger wegen geplanter Lauterbach-Entführung und Umsturzplänen /Korruptionsverdacht im Obersten Gericht erschüttert Ukraine / Landtag: Europapolitisches Leitbild";"https://www.sr-mediathek.de/index.php?seite=7&id=30606&pnr=&tbl=pf";"Katrin Aue";29M 57S;2023-05-17
"162";"Mittag";"Studie zu Lesekompetenz der Grundschüler / Neue Studie der Uni Frankfurt: Polizeigewalt wird nur selten aufgearbeitet / Nach der Bremen-Wahl - Grüne in der Krise / Kann es Kilicdaroglu noch schaffen? - Ja / Nein";"https://www.sr-mediathek.de/index.php?seite=7&id=30588&pnr=&tbl=pf";"Lisa Krauser";30M 11S;2023-05-16
"163";"Mittag";"SPD gewinnt Wahl in Bremen / Wahlen in der Türkei noch nicht entschieden / Wahlen in Thailand: Opposition gewinnt Wahl deutlich / In den Klauen der Politik  Wie die RAI auf Regierungslinie gebracht wird.";"https://www.sr-mediathek.de/index.php?seite=7&id=30572&pnr=&tbl=pf";"Lisa Krauser";29M 53S;2023-05-15
"164";"Mittag";"Pistorius bestätigt weiteres Waffenpaket für Ukraine / In Bremen endet der Wahlkampf / Vor der Türkei-Wahl / Interview der Woche mit SPD Co-Chef Lars Klingbeil";"https://www.sr-mediathek.de/index.php?seite=7&id=30558&pnr=&tbl=pf";"Florian Mayer";29M 59S;2023-05-13
"165";"Mittag";"Bundestag Debatte über 75 Jahre Israel / Saarland + andere Länder gegen Strompreiszonen / Bundesrat zur Wahlrechtsreform / Heizungs-Streit im Bundesrat und Bundestag / Bei Erdogans Wiederwahl  Fluchtpläne / Bald keine Cola mehr? Sudan-Kämpfe gefährden Gummi arabicum Export / Tag der Pflegenden Stand der Pflegereform-Pläne";"https://www.sr-mediathek.de/index.php?seite=7&id=30540&pnr=&tbl=pf";"Florian Mayer";30M 2S;2023-05-12
"166";"Mittag";"Neuer Bahnstreik von Sonntag bis Dienstag / Saarland macht Druck im Heizungsstreit  / Schmutziger Türkei-Wahlkampf in Deutschland / KI-Wettrennen der Suchmaschinen .";"https://www.sr-mediathek.de/index.php?seite=7&id=30514&pnr=&tbl=pf";"Lisa Krauser";30M 4S;2023-05-11
"167";"Mittag";"Anschlag auf Synagoge Insel Djerba / Türkei Wahlkampf im Erdbebengebiet / Urteil zur EU-Genehmigung von Lufthansa-Hilfen / Cyber-Angriffe auf Dienstleister des Bundes.";"https://www.sr-mediathek.de/index.php?seite=7&id=30493&pnr=&tbl=pf";"Katrin Aue";29M 31S;2023-05-10
"168";"Mittag";"Wende im Yeboah-Prozess / Israelische Armee tötet mehrere Kommandeure des Islamischen Dschihad / Tag des Sieges in Moskau / Länder legen Konzept zu Flüchtlingshilfen vor.";"https://www.sr-mediathek.de/index.php?seite=7&id=30473&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2023-05-09
"169";"Mittag";"Streit um Geld für Flüchtlinge schon vor dem Gipfel / Personalwechel: Grünen-Parteitag im Saarland / Habeck weiter unter Druck in Sachen Graichen.";"https://www.sr-mediathek.de/index.php?seite=7&id=30457&pnr=&tbl=pf";"Kerstin Gallmeyer";30M 2S;2023-05-08
"170";"Mittag";"Krönung von King Charles III / Krönung blau-weiß: CSU-Parteitag in Nürnberg / Scholz in Ostafrika und das Interview der Woche mit  Klaus Müller , Chef der Bundesnetzagentur";"https://www.sr-mediathek.de/index.php?seite=7&id=30440&pnr=&tbl=pf";"Kerstin Gallmeyer";29M 58S;2023-05-06
"171";"Mittag";"ARD-Deutschlandtrend - Schlechte Zahlen für Ampel / Habeck und Grüne in der Defensive / Schüsse und Explosionen Tag und Nacht - Sudanesen in Khartoum leiden unter Kämpfen und Schade um die Technik - Ukraine schießt eigene Drohne über Kiew ab";"https://www.sr-mediathek.de/index.php?seite=7&id=30426&pnr=&tbl=pf";"Lisa Krauser";30M 9S;2023-05-05
"172";"Mittag";"Gerichtsverfahren - Schröder gegen den Bundestag / Fed erhöht erneut die Zinsen / Kommentar - Der lange Arm der Mafia / Nord-Äthiopien: Millionen Kinder gehen seit Jahren nicht zur Schule / Dillingen am stärksten versiegelte Stadt im Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=30406&pnr=&tbl=pf";"Stephan Deppen";29M 48S;2023-05-04
"173";"Mittag";" Kabinett verlängert Mali-Einsatz / Nach dem UN-Treffen zum Umgang mit der Taliban / Israel bombardiert Ziele im Gaza-Streifen";"https://www.sr-mediathek.de/index.php?seite=7&id=30388&pnr=&tbl=pf";"Stephan Deppen";29M 38S;2023-05-03
"174";"Mittag";"Grüne ohne Palmer / Vor der Krönung: acht Monate King Charles III, / Problem Medikamentenmangel / Wissing trifft ""Letzte Generation"".";"https://www.sr-mediathek.de/index.php?seite=7&id=30372&pnr=&tbl=pf";"Katrin Aue";30M 13S;2023-05-02
"175";"Mittag";"Pistorius 100 Tage im Amt  / Ex-ARD-Programmdirektor log über NS-Vergangenheit  / Entsetzen nach Raketenangriff auf Uman";"https://www.sr-mediathek.de/index.php?seite=7&id=30355&pnr=&tbl=pf";"Gallmeyer, Kerstin";30M 0S;2023-04-29
"176";"Mittag";"Aus- und Weiterbildungsgesetz im Bundestag / Arbeitsmarkt: Headhunter und Arbeitsvermittler in Zeiten des Fachkräftemangels / Interview vor der Türkei-Wahl mit Caner Aver, Uni Duisburg-Essen / Wer sind die beiden Kriegsherren im Sudan?";"https://www.sr-mediathek.de/index.php?seite=7&id=30337&pnr=&tbl=pf";"Kerstin Gallmeyer";29M 58S;2023-04-28
"177";"Mittag";"Flut-Ausschuss des Landtags Rheinland-Pfalz / Beratungen über Fachkräfte-Einwanderungsgesetz / Rumänische Spargelstecher im Saarland / Beratungen über Fachkräfte-Einwanderungsgesetz.";"https://www.sr-mediathek.de/index.php?seite=7&id=30315&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-04-27
"178";"Mittag";"UN-Sonderbeauftragter: Konfliktparteien im Sudan missachten Schutz von Zivilisten / Israel feiert den 75.Jahrestag seiner Staatsgründung - Kommentar / Japanischer Hase hat ausgehoppelt - erste kommerzielle Mondlandung gescheitert.";"https://www.sr-mediathek.de/index.php?seite=7&id=30302&pnr=&tbl=pf";"Lisa Krauser";30M 5S;2023-04-26
"179";"Mittag";"Strategie zur Digitalisierung in der Medizin / Warum deutsche Unternehmen so gern in Polen investieren / Operation ""Wuambushu"" auf Mayotte / 1 Jahr SPD-Alleinregierung.";"https://www.sr-mediathek.de/index.php?seite=7&id=30284&pnr=&tbl=pf";"Lisa Krauser";30M 3S;2023-04-25
"180";"Mittag";"Deutsche Evakuierung aus dem Sudan / EU-Außenministertreffen in Luxemburg: Sudankrise, Ukrainehilfe, Russlandsanktionen / Windsee Nordsee - Wird sie zum das größten grünen Kraftwerk Europas / Bangladesch: Zehnter Jahrestag der Rana Plaza-Katastrophe / Schulze zu deutschen Reaktionen auf Rana Plaza / Andalusien: Erdbeeren vs. Weltnaturerbe";"https://www.sr-mediathek.de/index.php?seite=7&id=30269&pnr=&tbl=pf";"Katrin Aue";29M 56S;2023-04-24
"181";"Mittag";"EU macht Balkanroute dicht / Kurzkommentar: Brauchen wir die FDP noch? / Kein Grund zur Freude  Zuckerfest im Sudan.";"https://www.sr-mediathek.de/index.php?seite=7&id=30255&pnr=&tbl=pf";"Peter Weitzmann";29M 52S;2023-04-22
"182";"Mittag";"Italienische Regierung macht Ernst: Notstand und Gesetzesänderung wegen Migration / Ramstein: Erneutes Treffen der Ukraine Kontaktgruppe und Bundestag debattiert Corona-Auswirkungen auf Kinder und Jugendliche";"https://www.sr-mediathek.de/index.php?seite=7&id=30236&pnr=&tbl=pf";"Florian Mayer";29M 41S;2023-04-21
"183";"Mittag";"U-Ausschuss zur Warburg-Bank und Olaf Scholz / Bundestag debattiert Jahresbericht der Wehrbeauftragten  und Viele Tote und Verletzte bei Massenpanik im Jemen";"https://www.sr-mediathek.de/index.php?seite=7&id=30215&pnr=&tbl=pf";"Florian Mayer";29M 52S;2023-04-20
"184";"Mittag";"CDU hält Atomdebatte am Laufen / EVG informiert über Warnstreiks bei der Bahn / Deutsche Hersteller tun sich schwer auf Chinas Automarkt und Wahlkampf in der Türkei";"https://www.sr-mediathek.de/index.php?seite=7&id=30199&pnr=&tbl=pf";"Florian Mayer";29M 50S;2023-04-19
"185";"Mittag";"Abschluss G7 Außenminister in Japan / BVerfG Verhandlung Wahlrechtsreform / Wissing will Tempo beim Autobahnbau machen und Holocaust-Gedenktag in Israel";"https://www.sr-mediathek.de/index.php?seite=7&id=30185&pnr=&tbl=pf";"Stephan Deppen";29M 43S;2023-04-18
"186";"Mittag";"Ibiza-Skandal - Detektiv hinter ""Ibiza-Video"" gibt erstes Interview nach Haft. / Regeln für die künstliche Intelligenz  / Konsonautic  Was macht ein Spielehersteller auf der weltweit größten Industriemesse?";"https://www.sr-mediathek.de/index.php?seite=7&id=30167&pnr=&tbl=pf";"Stephan Deppen";29M 54S;2023-04-17
"187";"Mittag";"Il l'a fait! - Macron hat Rentenform in Kraft gesetzt / Anschlag auf jap. Premier vereitelt / Wie kann das immer wieder sein? Der verschwiegene Missbrauchs-Pfarrer / Interview der Woche mit Familienministerin Paus zur Kindergrundsicherung";"https://www.sr-mediathek.de/index.php?seite=7&id=30153&pnr=&tbl=pf";"Katrin Aue";29M 49S;2023-04-15
"188";"Mittag";"Festnahme nach Pentagon-Leak in den USA/  Pistorius begrüßt Freigabe von MiG-29-Jets / Pistorius in Mali / Diskussion übers Atom-Aus geht weiter / Heimatlose Ministerien: Sozial und Innen ziehen um / Missbrauchs-Fotos bei Friedrichsthaler Priester entdeckt / Baerbock in China";"https://www.sr-mediathek.de/index.php?seite=7&id=30137&pnr=&tbl=pf";"Peter Weitzmann";30M 8S;2023-04-14
"189";"Mittag";"Annalena Baerbock in China angekommen  / Union und Kinderärzte kritisieren Cannabis-Pläne / 49-Euro-Ticket: Berg zu offenen Fragen  / 12. Nationaler Streiktag in Frankreich.";"https://www.sr-mediathek.de/index.php?seite=7&id=30118&pnr=&tbl=pf";"Isabelle Tentrup";29M 54S;2023-04-13
"190";"Mittag";"US-Datenleck: Neue Details und Suche nach Maulwurf geht weiter / Abgespeckte Cannabis-Legalisierung kommt / Baerbock reist nach China / Myanmar -Luftangriffe auf Bevölkerung / Credit-Suisse-Debatte im Schweizer Parlament";"https://www.sr-mediathek.de/index.php?seite=7&id=30102&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2023-04-12
"191";"Mittag";"USA im Krisenmodus: Geheimdokumente geleakt / Der ewige Atomausstieg - Raus, pausieren oder doch weiter? / Macrons Taiwan-Move: Zustimmung in Frankreich / Start des Modellprojekts Tempo 30 in der Innenstadt";"https://www.sr-mediathek.de/index.php?seite=7&id=30092&pnr=&tbl=pf";"Katrin Aue";30M 4S;2023-04-11
"192";"Mittag";"Aktuelle Lage in Israel nach dem Anschlag in Tel Aviv  / Lindner will Haushalt kürzen / Der etwas andere Osterrückblick und Idas Interview der Woche mit Christian Bau, Spitzenkoch";"https://www.sr-mediathek.de/index.php?seite=7&id=30073&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-04-08
"193";"Mittag";"von der Leyen und Macron in China  / Zwei Monate nach dem Erdbeben  die Situation in Syrien / politische Miteinander in Nordirland.";"https://www.sr-mediathek.de/index.php?seite=7&id=30050&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-04-06
"194";"Mittag";"Frühjahrsgutachten der führenden Wirtschaftsforscher / Nach dem Gerichtstermin in New York: Trump redet vor seinen Anhängern in Mar-A-Lago / Rekordzahl an Bootsmigranten: Lampedusa erneut am Limit.";"https://www.sr-mediathek.de/index.php?seite=7&id=30035&pnr=&tbl=pf";"Isabelle Tentrup";30M 35S;2023-04-05
"195";"Mittag";"Habeck gibt Garantie auf Ukraine- Invest / Regierungsflieger ohne Schutz? / Schweres Zugunglück in den Niederlanden / 1. FC TT gewinnt ChampionsLeague .";"https://www.sr-mediathek.de/index.php?seite=7&id=30019&pnr=&tbl=pf";"Janek Böffel";29M 57S;2023-04-04
"196";"Mittag";"Der Streit um die Kindergrundsicherung / Alles unklar? Förderung von Heizungen und Co. / 49 Euro Ticket ab heute abonnierbar / Habeck in Ukraine / Marschieren für den Papst. Wie in Polen um Johannes Paul II. gestritten wird.";"https://www.sr-mediathek.de/index.php?seite=7&id=29998&pnr=&tbl=pf";"Stephan Deppen";29M 31S;2023-04-03
"197";"Mittag";"Ex-Präsident Trump in New York wegen Schweigegeldaffäre angeklagt / Arbeitslosenzahlen im März zurückgegangen / Bundesrat beschließt Deutschland-Ticket / Streit um die Bund-Länder-Finanzen / US-Reporter in Russland festgenommen";"https://www.sr-mediathek.de/index.php?seite=7&id=29970&pnr=&tbl=pf";"Katrin Aue";29M 52S;2023-03-31
"198";"Mittag";"11 % mehr Kriminalität: Faeser stellt PKS vor / Brasilien: Sklaverei-Vorwürfe gegen VW / Pause für KI? Offener Brief von Elon Musk und Co.";"https://www.sr-mediathek.de/index.php?seite=7&id=29948&pnr=&tbl=pf";"Peter Weitzmann";29M 58S;2023-03-30
"199";"Mittag";"Reaktionen auf Ergebnisse des Koalitionsausschusses / Fachkräfteeinwanderung im Kabinett / Russland: 2 Jahre Haft für Regierungskritik / Ukraine: Ultimatum gegen Kloster / Organspendetag im Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=29934&pnr=&tbl=pf";"Lisa Krauser";30M 1S;2023-03-29
"200";"Mittag";"Koalitionsausschuss / Amoklauf in Schule in Nashville / Angespannte Lage in Moldau / Ramadan im türkischen Erdbebengebiet / Katyas Rückkehr: Von Russland entführtes Kind kehrt zurück";"https://www.sr-mediathek.de/index.php?seite=7&id=29920&pnr=&tbl=pf";"Isabelle Tentrup";30M 20S;2023-03-28
"201";"Mittag";"Start Wiederaufbau-  Plattform Ukraine / Dritte Runde Tarifverhandlungen  / Rekordverschuldung wg Transformationsfonds und Russland will Atomwaffen in Belarus stationieren";"https://www.sr-mediathek.de/index.php?seite=7&id=29904&pnr=&tbl=pf";"Katrin Aue";29M 59S;2023-03-27
"202";"Mittag";"Verbrenner-Aus Bundesregierung hat sich mit EU geeinigt / Dreyer im U-Ausschuss Flut - Kommentar / UN-Wasserkonferenz hat über Aktionsplan abgestimmt / Wo bleibt das versprochene Ende der Zeitumstellung?";"https://www.sr-mediathek.de/index.php?seite=7&id=29891&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-03-25
"203";"Mittag";"Donezk: Umweltschäden durch Beschuss / Warnstreik am Montag: Diskussion über Legitimität / Lage in Georgien (Anlass: Baerbock-Besuch) / Jahrestag der Militärdiktatur Argentinien: Kinder von Tätern.";"https://www.sr-mediathek.de/index.php?seite=7&id=29874&pnr=&tbl=pf";"Stephan Deppen";29M 38S;2023-03-24
"204";"Mittag";"Beginn EU-Gipfel in Brüssel / Lage in der Ampel-Koalition / Kommentar zum Saarlandtrend / Verdi-Demo in Saarbrücken / Neunter Frankreich-weiter Protesttag / Bundeswehr hilft in Erdbebengebiet";"https://www.sr-mediathek.de/index.php?seite=7&id=29857&pnr=&tbl=pf";"Stefan Deppen";29M 50S;2023-03-23
"205";"Mittag";"Reichsbürger-Razzia  Durchsuchung mit Schusswechsel / Konjunkturprognose  Sachverständigenrat warnt vor zu viel Optimismus / Zerstrittene Koalition / Ende eines Staatsbesuches  Xi bei Putin / Weitere Angriffe auf Kiew / Kompliziertes Verhältnis Südkorea-Japan / Erdbeben in Afghanistan";"https://www.sr-mediathek.de/index.php?seite=7&id=29841&pnr=&tbl=pf";"Lisa Krauser";29M 59S;2023-03-22
"206";"Mittag";"EuGH-Grundsatzurteil zur Haftung im Abgaskandal / EU-Autoabsatz erholt sich weiter / Bosch produziert eigenen Wasserstoff / Staatsbesuch: Chinas Präsident in Moskau und Rentenreform - Nach den Misstrauensvoten";"https://www.sr-mediathek.de/index.php?seite=7&id=29827&pnr=&tbl=pf";"Katrin Aue";30M 1S;2023-03-21
"207";"Mittag";"Besuch eines ""lieben Freundes"" - Putin empfängt  Xi Jinping / 20 Jahre Irakkrieg - Der Schuhwerfer von Bagdad / Nach Protest-Wochenende und vor Misstrauensvoten in Frankreich / Eroscenter NK: Prostituierte raus, Flüchtlinge rein";"https://www.sr-mediathek.de/index.php?seite=7&id=29812&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-03-20
"208";"Mittag";"Aktuelle Lage in Frankreich nach Durchpeitschen der Rentenreform / Türkei-Besuch - Finnischer Präsident holt sich Nato-Ticket ab / Russische Reaktionen auf Haftbefehl gegen Putin / ""Wochenende der Demokratie"" - Die Märzrevolution feiert Jubiläum / Interview der Woche mit der DGB-Chefin Yasmin Fahimi";"https://www.sr-mediathek.de/index.php?seite=7&id=29800&pnr=&tbl=pf";"Florian Mayer";29M 46S;2023-03-18
"209";"Mittag";"Wahlrechtsreform im Bundestag / Rentenreform Frankreich Wie weiter nach erzwungener Entscheidung? / Nach Polen - Auch Slowakei will Kampfjets an Ukraine liefern / Finnischer Präsident will Nato-Beitritts-Ticket in Türkei abholen / Trendwende in US-Politik? - Trump und DeSantis stellen Ukraine-Hilfe in Frage / Banken-Crash: Yellen im Senat befragt";"https://www.sr-mediathek.de/index.php?seite=7&id=29780&pnr=&tbl=pf";"Lisa Krauser";30M 6S;2023-03-17
"210";"Mittag";": Regierungserklärung Scholz / Schwieriger Besuch - Netanjahu in Berlin / Rentenreform - Frankreichs Regierung auf der Zielgeraden / Provinzwahlen - Niederländer verpassen ihrer Regierung einen Denkzettel / Rakete und Erwartungen - Südkoreas Präsident in Japan / Stärkung der Liquidität - Credit Suisse will bis zu 50 Milliarden von SNB leihen";"https://www.sr-mediathek.de/index.php?seite=7&id=29760&pnr=&tbl=pf";"Katrin Aue";29M 59S;2023-03-16
"211";"Mittag";"Landtag - Klimaschutzgesetz / Bildungsgipfel der Ampel-Koalition / Nationale Wasserstrategie soll verabschiedet werden / Schuldzuweisungen nach Drohnen-Absturz über Schwarzem Meer / 4 Jahre ""Housing First""-Projekt für Wohnungslose";"https://www.sr-mediathek.de/index.php?seite=7&id=29748&pnr=&tbl=pf";"Katrin Aue";29M 54S;2023-03-15
"212";"Mittag";"Bericht der Wehrbeauftragten / Galeria Kaufhof: Reaktionen auf Filialschließungen / Verdi-Warnstreiks im Gesundheitswesen / Streikauswirkungen: In Paris stapelt sich der Müll.";"https://www.sr-mediathek.de/index.php?seite=7&id=29731&pnr=&tbl=pf";"Florian Mayer";29M 59S;2023-03-14
"213";"Mittag";"Wie weiter bei Galeria Karstadt Kaufhof?Heute kommt Aufsichtsrat zusammen / Militärmanöver und RaketenSpannungen auf der koreanischen Halbinsel / Dürre-Alarm in Norditalien.";"https://www.sr-mediathek.de/index.php?seite=7&id=29717&pnr=&tbl=pf";"Florian Mayer";30M 47S;2023-03-13
"214";"Mittag";"Nach Amoklauf in Hamburg - Die Frage nach dem ""Warum"" und Diskussion um Waffenrecht / Interview der Woche mit Franziska Giffey / ChinaVolkskongress bestätigt neuen Ministerpräsidenten";"https://www.sr-mediathek.de/index.php?seite=7&id=29702&pnr=&tbl=pf";"Sarah Sassou";29M 55S;2023-03-11
"215";"Mittag";"Mutmaßlicher Amoklauf in Hamburg / Ampel kann sich bisher nicht über Haushalt einigen / Schlimme Woche für russische Kriegsgegner  Russland geht hart gegen Kritiker des Kriegs in der Ukraine vor / Xi Jinping vom Volkskongress als Staatschef bestätigt";"https://www.sr-mediathek.de/index.php?seite=7&id=29683&pnr=&tbl=pf";"Jochen Marmit";30M 9S;2023-03-10
"216";"Mittag";"Massive Raketenangriffe auf Ukraine / Kommentar zu Steinmeier-Besuch / Ermittlungen zum Nordstream-Anschlag / Ev. Krankenhaus schließt bereits morgen / Lauterbachs Pläne für Neustart der digitalen Patientenakte";"https://www.sr-mediathek.de/index.php?seite=7&id=29653&pnr=&tbl=pf";"Peter Weitzmann";30M 3S;2023-03-09
"217";"Mittag";" Verdi bestreikt Kita - Auch im Saarland / Steinmeier besucht Saarstahl / Mutig, kämpferisch, verzweifelt Frauen im Afghanistan der Taliban.";"https://www.sr-mediathek.de/index.php?seite=7&id=29642&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2023-03-08
"218";"Mittag";" Generalstreik in Frankreich /  Russischer Staatshaushalt erneut mit Milliarden-Defizit  Einnahmen aus Erdöl- und Gasverkauf stark eingebrochen / Equal Pay DayBis heute arbeitet Frau umsonst";"https://www.sr-mediathek.de/index.php?seite=7&id=29628&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-03-07
"219";"Mittag";"Ein Monat Erdbeben in der Türkei .Von Leid und Schuld. / ""Offene"" Türen in Völklinger Unterkunft für Obdachlose / Wahlen in Estland Erfolg für regierende Reformpartei";"https://www.sr-mediathek.de/index.php?seite=7&id=29616&pnr=&tbl=pf";"Peter Weitzmann";29M 58S;2023-03-06
"220";"Mittag";"Scholz in Washington / Gasversorgung - Es ist noch mal gut gegangen /  Iran: Neue Proteste gegen Gift-Angriffe auf Schülerinnen / Interview der Woche:  Der Virologe Jürgen Rissland";"https://www.sr-mediathek.de/index.php?seite=7&id=29600&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-03-04
"221";"Mittag";"EU verschiebt Diskussion über Verbrenner-Aus / Wissing stellt Verkehrsprognose vor / Scholz' Stippvisite im Weißen Haus / EU diskutiert Regeln für ChatGPT und Co.";"https://www.sr-mediathek.de/index.php?seite=7&id=29585&pnr=&tbl=pf";"Florian Mayer";29M 59S;2023-03-03
