"";"Format";"Themen";"Links";"Autor";"Laenge";"Datum"
"283";"Mittag";"Letztes Präsidentschaftsduell in den USA vor der Wahl / Corona-Zusammenfassung bisher / CDU-Parteitag auf der Kippe / Nordkorea leidet unter Corona / Verfassungsgericht kippt Paritätsgesetz in Brandenburg";"https://www.sr-mediathek.de/index.php?seite=7&id=17863&pnr=&tbl=pf";"Thomas Shihabi";30M 1S;2020-10-23
"284";"Mittag";"Spahn: Was passiert wenn Minister ausfallen? / Zu spät für Kompromisse - Ende des Notstands, Proteste in Bangkok / Wie kann Deutschland klimaneutral werden?";"https://www.sr-mediathek.de/index.php?seite=7&id=17841&pnr=&tbl=pf";"Florian Mayer";29M 53S;2020-10-22
"285";"Mittag";"Interview Martin Fuchs zu Bundespolitik und Social Media / Reaktionen auf Einigung der EU-Minister bei Agrarreform / ""Ein Angriff auf Alle"" <U+0096> Warum der Mord am Lehrer Samuel Paty? / 70 Kunstwerke auf Museumsinsel in Berlin beschädigt";"https://www.sr-mediathek.de/index.php?seite=7&id=17829&pnr=&tbl=pf";"Janek Böffel";30M 5S;2020-10-21
"286";"Mittag";"Quasi-Lockdown in Berchtesgaden / Sperrstunde für die Gastro - was sagen Kneipiers und Passanten? / Bewaffnete Drohnen - Herbst der Entscheidung / Kommentar - endlich klare Verhältnisse in Bolivien";"https://www.sr-mediathek.de/index.php?seite=7&id=17818&pnr=&tbl=pf";"Katrin Aue";30M 1S;2020-10-20
"287";"Mittag";"Neue Corona-Regeln im Saarland / Mangelnde Parlamentsbeteiligung bei Corona? / EU-Minister beraten über Agrarpolitik / US-Wahl: außenpolitischer Vergleich Trump-Biden / Probleme der Vermieter im Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=17804&pnr=&tbl=pf";"Karin Mayer";30M 1S;2020-10-19
"288";"Mittag";"Frankreich: Mord an Lehrer islamistischer Terrorakt? / Jacindas Triumph: Wahlausgang in Neuseeland / IdW mit Stephan Toscani, Landtagspräsident";"https://www.sr-mediathek.de/index.php?seite=7&id=17781&pnr=&tbl=pf";"Yvonne Schleinhege";29M 52S;2020-10-17
"289";"Mittag";"Welternährungstag / 75 Jahre FAO: Traumberuf Farmer!? / Hintergrund: Das Parlament und die Corona-Krise / Britische Liberty Steel will offenbar Stahlsparte von Thyssen Krupp übernehmen";"https://www.sr-mediathek.de/index.php?seite=7&id=17761&pnr=&tbl=pf";"Florian Mayer";30M 6S;2020-10-16
"290";"Mittag";"Nach dem Gipfel: Neue Corona-Maßnahmen / Corona in Frankreich: Ausgangssperre und Gesundheitsnotstand / Bedrohte PolitikerInnen - Was unternommen werden kann / EU-Gipfel - Streit um den Fisch";"https://www.sr-mediathek.de/index.php?seite=7&id=17741&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2020-10-15
"291";"Mittag";"Vor dem Corona-Gipfel / Niederlande führen strengere Corona-Schutzmaßnahmen ein / Bahnbrechende Gespräche zwischen Israel und dem Libanon? / Bedrohte PolitikerInnen - In der Hauptsache: Gewalt im Netz";"https://www.sr-mediathek.de/index.php?seite=7&id=17729&pnr=&tbl=pf";"Isabelle Tentrup";30M 31S;2020-10-14
"292";"Mittag";"Beherbergungsverbot / Sexueller Kindesmissbrauch im Sport / Bedrohte PolitikerInnen / Trump nach seiner Covid-Erkrankung / Anhörung von Amy Coney Barrett";"https://www.sr-mediathek.de/index.php?seite=7&id=17718&pnr=&tbl=pf";"Thomas Shihabi";30M 44S;2020-10-13
"293";"Mittag";"Aktuelle Corona-Lage bundesweit / Das Regel-Wirrwar als demokratische Zumutung / Corona hat England fest im Griff - neue Maßnahmen sollen kommen / Wahl in Wien: Sozialdemokraten legen zu, Rechte abgestraft / Treffen der EU-Außenminister: Sanktionen gegen Russland? / Wirtschaftsnobelpreis vergeben / Warnstreik im Öffentlichen Dienst im Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=17702&pnr=&tbl=pf";"Karin Mayer";29M 48S;2020-10-12
"294";"Mittag";"Waffenruhe für Bergkarabach vereinbart - Situation in der Kaukasus-Region angespannt / Corona-Patient Trump - US-Präsident inszeniert Macht und demonstriert Stärke / Aus Protest gegen Räumung - Randale bei Liebig34";"https://www.sr-mediathek.de/index.php?seite=7&id=17687&pnr=&tbl=pf";"Florian Mayer";30M 5S;2020-10-10
"295";"Mittag";"Gedenken der Opfer von Halle am Jahrestag / Friedensnobelpreis für Welternährungsprogramm / Verfassungsschutz warnt vor steigendem Antisemitismus";"https://www.sr-mediathek.de/index.php?seite=7&id=17672&pnr=&tbl=pf";"Peter Weitzmann";30M 2S;2020-10-09
"296";"Mittag";"Wirecard-U-Ausschuss konstituiert sich / Ein Monat nach dem Brand in Moria / TV-Debatte der US-Vizepräsidenten: Mike Pence und Kamala Harris";"https://www.sr-mediathek.de/index.php?seite=7&id=17650&pnr=&tbl=pf";"Stephan Deppen";29M 42S;2020-10-08
"297";"Mittag";": Generaldebatte im Landtag / Heute Schalte über Corona-Reiseregelungen innerhalb Deutschlands / Verdacht der Steuerhinterziehung: Durchsuchung beim DFB / Nawalny nennt Schröder ""Laufbursche Putins"" / Beginn Prozess um Mord im Kleinen Tiergarten / Chinas Umgang mit ethnischen Minderheiten - Vor 70 Jahren begann China mit der Annexion Tibets / Nobelpreis für Chemie an Genforscherinnen";"https://www.sr-mediathek.de/index.php?seite=7&id=17635&pnr=&tbl=pf";"Stephan Deppen";30M 25S;2020-10-07
"298";"Mittag";"Haushaltsdebatte Landtag / Cispa nach St.Ingbert / Extremismusbericht des Bundesinnenministers / USA - Probleme bei Briefwahl / Minderjährige Flüchtlinge in Griechenland";"https://www.sr-mediathek.de/index.php?seite=7&id=17623&pnr=&tbl=pf";"Thomas Shihabi";30M 0S;2020-10-06
"299";"Mittag";"Corona: Dax kracht unter 10.000 Punkte / Sondertreffen Agrarminister wegen Düngeverordnung / Update Trump und Einreiseverbot für Europäer";"https://www.sr-mediathek.de/index.php?seite=7&id=14797&pnr=&tbl=pf";"Isabelle Tentrup";29M 34S;2020-03-12
"300";"Mittag";"Xavier richtet in Norddeutschland schwere schäden an/Interview zur Bertelsmann-Wahlanalyse, Klaudia Wegschaider/Schärfere Waffengesetze USA? /Banken verlassen Katalonien.";"https://www.sr-mediathek.de/index.php?seite=7&id=2471&pnr=&tbl=pf";"Stefan Deppen";30M 0S;2017-10-06
"301";"Mittag";"Erste öffentliche Geheimdienst-Anhörung/Generalbundesanwalt beendet Untersuchungen zu NSA/Freundin von las-Vegas-Attentäter wusste von nichts/Letzte Runde für Dreamer in USA/Henyckes zu Bayern?";"https://www.sr-mediathek.de/index.php?seite=7&id=2449&pnr=&tbl=pf";"Stefan Deppen";30M 0S;2017-10-05
"302";"Mittag";"Trump reist nach Las Vegas/Kuba kritisiert Ausweisung von Diplomaten/Tory-Parteitag vor der May-Rede/Bundesverfassungsgericht zu Numerus Clausus/G9 Volksbegehren hat begonnen.";"https://www.sr-mediathek.de/index.php?seite=7&id=2431&pnr=&tbl=pf";"Stefan Deppen";30M 0S;2017-10-04
"303";"Mittag";"Merkel sauer, Politiker fordern mehr Druck: Türkei Festnahmen /Harvey und die Jahrhundertflut <U+0096> Persönlicher Rückblick auf eine Woche im Krisengebiet in Texas/IdW mit Bodo Busse, Generalintendant Staatstheater.";"https://www.sr-mediathek.de/index.php?seite=7&id=1853&pnr=&tbl=pf";"Thomas Shihabi";30M 0S;2017-09-02
"304";"Mittag";"Hoffentlich zahlt die Versicherung - Aufräumen nach Harvey/Gespräch: Die verheerenden Fluten in Südasien /Speicherwut? BKA-Präsident zu Datenspeicherung/Israel will Gesetze zur Abschiebung von Afrikanern verschärfen.";"https://www.sr-mediathek.de/index.php?seite=7&id=1837&pnr=&tbl=pf";"Uli Hauck";30M 0S;2017-09-01
"305";"Mittag";"Explosionen in Chemiefabrik nach Flut/Dramatische Fluten in Südasien/3. Brexit-Verhandlungsrunde vorbei/Schröder bleibt bei seinen Rosneft-Plänen/Korrikette: Touristen überlaufen Game-of-Thrones-Drehorte.";"https://www.sr-mediathek.de/index.php?seite=7&id=1814&pnr=&tbl=pf";"Thomas Shihabi";30M 13S;2017-08-31
"306";"Abend";"Kommentar zum Ende der Sondierungsgespräche / Ab heute Kita-Lockerungen: Fluch und Segen / Pandora Papers: Warum funktionieren Briefkastenfirmen trotz Regulierung? / EU-Parlament verurteilt Belarus / Abholzung in Kongo";"https://www.sr-mediathek.de/index.php?seite=7&id=22586&pnr=&tbl=pf";"Karin Mayer";30M 1S;2021-10-05
"307";"Abend";"Linkenfraktion will Spaniol loswerden / Pandora-Papers - Europas Parteien fordern mehr Einsatz gegen Steueroasen / Neues Wintersemester startet hybrid / Saarschmiede halbwegs gerettet";"https://www.sr-mediathek.de/index.php?seite=7&id=22570&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2021-10-04
"308";"Abend";"FDP und Grüne nach Vorgespräch / Cybercrime / Untersuchungsausschuss im rheinland-pfälzischen Landtag zur Flutkatastrophe Ahrtal / Kommunalwahlen in Italien am Wochenende / Polnische Trucker - Einspringen für Johnson, nein danke!";"https://www.sr-mediathek.de/index.php?seite=7&id=22538&pnr=&tbl=pf";"Peter Weitzmann";29M 49S;2021-10-01
"309";"Abend";"Wie weiter, Union - Was sagt Paul Ziemiak? / Prozess KZ-Stutthof - Angeklagte wieder gefasst / Wer mit wem? - Ausblick aufs Wochenende der Verhandlungen / AfD wählt neue Fraktionsspitze - Ärger gibt's schon";"https://www.sr-mediathek.de/index.php?seite=7&id=22526&pnr=&tbl=pf";"Isabelle Tentrup";30M 11S;2021-09-30
"310";"Abend";"Pro und Contra EU-Erweiterung auf dem Balkan / Lavastrom auf La Palma erreicht Küste und strömt ins Meer / EU besorgt wegen Schleuserkriminalität / Ganze saarländische Meisterklasse fällt durch";"https://www.sr-mediathek.de/index.php?seite=7&id=22501&pnr=&tbl=pf";"Isabelle Tentrup";30M 0S;2021-09-29
"311";"Abend";"Union vor der Fraktionssitzung - Kritik an Laschet wächst / Fraktionssitzungen in Berlin / Der größte Bundestag aller Zeiten / Ab Freitag neue Corona-Regeln im Saarland / Millionenbetrug zum Nachteil von Karlsberg?";"https://www.sr-mediathek.de/index.php?seite=7&id=22489&pnr=&tbl=pf";"Yvonne Schleinhege";30M 3S;2021-09-28
"312";"Abend";"CDU/CSU - es kracht im Gebälk der Union / Die Kanzlermacher - nach den Gremiensitzungen von FDP und Grünen / LPK - Lafontaine tritt nicht wieder an / Pannen bei Wahlen in Berlin";"https://www.sr-mediathek.de/index.php?seite=7&id=22472&pnr=&tbl=pf";"Peter Weitzmann";30M 19S;2021-09-27
"313";"Abend";"FFF-Klimastreik in Saarbrücken / Steinmeier vor der UN-Vollversammlung / Vatikan - Kölner Kardinal Woelki darf im Amt bleiben";"https://www.sr-mediathek.de/index.php?seite=7&id=22448&pnr=&tbl=pf";"Lisa Krauser";30M 1S;2021-09-24
"314";"Abend";"Horst Seehofer und sein Kampf gegen Extremismus / Wasserstoffkongress - Das Saarland auf dem Weg zum Wasserstoffland / Stimmung ausländischer Firmen in China - Wachstum top, aber viele Probleme";"https://www.sr-mediathek.de/index.php?seite=7&id=22431&pnr=&tbl=pf";"Katrin Aue";30M 1S;2021-09-23
"315";"Abend";"Ende der Lohnfortzahlung im Quarantänefall / Was muss aus dem Mord in Idar-Oberstein folgen? / Ein Jahr Migrationspakt - Gespräch mit Migrationsexperte Gerald Knaus / WHO empfiehlt neue Grenzwerte für Luft-Schadstoffe";"https://www.sr-mediathek.de/index.php?seite=7&id=22408&pnr=&tbl=pf";"Florian Mayer";30M 0S;2021-09-22
"316";"Abend";"Entsetzen über Umgang mit Haitianischen Flüchtlingen / 100 Tage neue Regierung in Israel / Idar-Oberstein und die Reaktionen / Paritätischer Gesamtverband stellt Zeugnis aus / Welche Koalition will die FDP?";"https://www.sr-mediathek.de/index.php?seite=7&id=22395&pnr=&tbl=pf";"Katrin Aue";30M 1S;2021-09-21
"317";"Abend";"FIU: Scholz im Finanzausschuss / Ergebnisse der Duma-Wahl / Tote Geflüchtete an der EU-Ostgrenze / U-Boot-Deal - weitere Konsequenzen / GB - Lebensmittelversorgung gefährdet / Vulkanausbruch auf La Palma";"https://www.sr-mediathek.de/index.php?seite=7&id=22381&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2021-09-20
"318";"Abend";"Debatte um Mali/Höhere Ticketpreise? Die EU-Klimapläne und die Folgen für den Luftverkehr/Berlin kauft 14000 Wohnungen von Vonovia und Co/Stefan Kuntz in die Türkei?.";"https://www.sr-mediathek.de/index.php?seite=7&id=22345&pnr=&tbl=pf";"Lisa Krauser";29M 51S;2021-09-17
"319";"Abend";"Mehrere Festnahmen nach Polizeieinsatz an Hagener Synagoge/VW-Dieselprozess hat begonnen/Rumpelige Ministerpräsidentenwahl in Sachsen-Anhalt/Taliban-Vizechef weist Gerüchte über Machtkampf zurück.";"https://www.sr-mediathek.de/index.php?seite=7&id=22328&pnr=&tbl=pf";"Lisa Krauser";29M 33S;2021-09-16
"320";"Abend";"Krankenhausplan für das Saarland - Ministerium stelllt Fortschreibung vor/Reintegration? - Hunderte Ex-Kämpfer von Boko Haram geben auf/Jagd auf den Färöer-Inseln: Mehr als 1400 tote Delfine sorgenfür Empörung.";"https://www.sr-mediathek.de/index.php?seite=7&id=22317&pnr=&tbl=pf";"Isabelle Tentrupp";30M 21S;2021-09-15
"321";"Abend";"Koalitionsoptionen - Wer könnte mit wem? / Kleine Parteien im Saarland / Saarland zieht nach - Keine Lohnfortzahlung im Krankheitsfall / Trotz Corona-Pandemie - 30.000 Zwangsräumungen pro Tag / China: Krisenkonzern Evergrande warnt vor Zahlungsausfällen / UN-Bericht. Landwirtschaft einer der Hauptverursacher des Klimawandels / Fünf Jahre nach dem Deal - Bayers Monsanto-Debakel / Ford-Kundgebung. IG Metall-Aktionstag in Saarlouis / Papst Franziskus im Osten der Slowakei. Am Nachmittag Treffen mit Roma-Vertretern";"https://www.sr-mediathek.de/index.php?seite=7&id=22299&pnr=&tbl=pf";"Florian Mayer";30M 3S;2021-09-14
"322";"Abend";"Ergebnisse der Afghanistan-Geberkonferenz / Kolumbien <U+0096> Tödlicher Einsatz: Gewalt gegen Umweltschützer nimmt zu / Union verspricht Entlastung / Linke für bezahlbares Wohnen / Die kleinen Parteien bei der Wahl / Verfassungsbeschwerde";"https://www.sr-mediathek.de/index.php?seite=7&id=22286&pnr=&tbl=pf";"Karin Mayer";29M 57S;2021-09-13
"323";"Abend";"Durchsuchungen im Bundesfinanzministerium / Lindner auf Stimmenfang im Saarland / Kinder und Jugendliche in der Pandemie / Wie geht's weiter in Afghanistan? / BTW: Türkische Gemeinde fühlt sich zurückgesetzt";"https://www.sr-mediathek.de/index.php?seite=7&id=22258&pnr=&tbl=pf";"Florian Mayer";29M 59S;2021-09-10
"324";"Abend";"BTW - Türkische Gemeinde fühlt sich zurückgesetzt / Durchsuchungen im Bundesfinanzministerium / Lindner auf Stimmenfang im Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=22232&pnr=&tbl=pf";"Isabelle Tentrup";30M 2S;2021-09-09
"325";"Abend";"Afghanistan: EU besteht auf Einhaltung der Grundrechte durch die Taliban / Prozessbeginn Bataclan / Maas und Blinken in Ramstein / Lobbyreport 2021 von Lobbycontrol / Ein Jahr Brand auf Moria - Interview mit Gerald Knaus";"https://www.sr-mediathek.de/index.php?seite=7&id=22211&pnr=&tbl=pf";"Isabelle Tentrup";30M 8S;2021-09-08
"326";"Abend";"Bundestagsdebatte zur Situation in Deutschland / Zunkunftskonferenz Ahrtal / Energiefahrplan Saarland / Geld fürs Klima - EU-Kommission legt Kriterien für Green Bonds / Proteste in Kabul";"https://www.sr-mediathek.de/index.php?seite=7&id=22196&pnr=&tbl=pf";"Florian Mayer";29M 59S;2021-09-07
"327";"Abend";"Gesundheitsminister*innen beraten über Schulquarantäne / Koalitionsdebatte vor der Bundestagswahl - Linke wirbt für rot-rot-grünes Bündnis / Taliban erobern Pandschir / Putsch in Guinea - der Tag danach";"https://www.sr-mediathek.de/index.php?seite=7&id=22181&pnr=&tbl=pf";"Janek Böffel";30M 0S;2021-09-06
"328";"Abend";"Merkel zu Besuch im Flutgebiet / GdL-Streik - Bahn scheitert vor Gericht / EU-Außenminister stellen Bedingungen an Taliban / Politischer Neuanfang in Venezuela?";"https://www.sr-mediathek.de/index.php?seite=7&id=22152&pnr=&tbl=pf";"Yvonne Schleinhege";29M 56S;2021-09-03
"329";"Abend";"EU-Ministertreffen - Europa muss handlungsfähiger werden, aber wie? / Sommergespräch Tobias Hans / Bahnstreik vor Gericht / Wahl-O-Mat am Start / Experten sehen schwarz für Ex-Ortskräfte / Rekord-Regen - New York unter Wasser";"https://www.sr-mediathek.de/index.php?seite=7&id=22127&pnr=&tbl=pf";"Peter Weitzmann";29M 42S;2021-09-02
"330";"Abend";"Staatsakt zum Gedenken an die Opfer der Hochwasserkatastrophe / Kabul - Taliban greifen jetzt hart durch / WHO-Frühwarnzentrum zu Pandemien eröffnet / GDL-Streik hat begonnen / Paralympics - Ergebnisse des Tages";"https://www.sr-mediathek.de/index.php?seite=7&id=22107&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2021-09-01
"331";"Abend";"Ende des Afghanistan-Einsatzes der USA / EU-Innenminister beraten über Afghanistan-Flüchtlinge / Lobbycontrol zur Lobbymacht von Google, Amazon, Facebook und Co / Weltweites Aus für bleihaltiges Benzin";"https://www.sr-mediathek.de/index.php?seite=7&id=22094&pnr=&tbl=pf";"Katrin Aue";30M 5S;2021-08-31
"332";"Abend";"Gewagtes Schutzversprechen - Bisher nur 138 deutsche Ortskräfte ausgeflogen / Nach britischem Abzug - Kritik an Regierung Johnson / Die Preise steigen - wirklich nur vorübergehend? Hohe Inflationsrate befürchtet";"https://www.sr-mediathek.de/index.php?seite=7&id=22080&pnr=&tbl=pf";"Katrin Aue";30M 20S;2021-08-30
"333";"Abend";"aktuelle Lage in Kabul - Wie können die USA auf die Anschläge reagieren? / Diskussion nach dem Abzug der Bundeswehr und Urteil im Strache Prozeß";"https://www.sr-mediathek.de/index.php?seite=7&id=22051&pnr=&tbl=pf";"Kathrin Aue";30M 0S;2021-08-27
"334";"Abend";"Lage am Kabuler Flughafen nach Anschlag /  Krisenstaat Mali - ein zweites Afghanistan? / Nach vier Jahren Warten - RAG hat Genehmigung für Grubenwasseranstieg";"https://www.sr-mediathek.de/index.php?seite=7&id=22036&pnr=&tbl=pf";"Katrin Aue";30M 8S;2021-08-26
"335";"Abend";"Sondersitzung Bundestag - Afghanistan / DGB-Jugend mit Corona-Ausbildungsstudie / Erntebericht 2021 vorgestellt / Ostausschuss - Handel mit Osteuropa boomt";"https://www.sr-mediathek.de/index.php?seite=7&id=22016&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2021-08-25
"336";"Abend";"Zwischenstand beim GDL-Streik / Diskussion über Ortskräfte und Verantwortung in Deutschland / Boullion-Sommergespräch u. a. zu Afghanen im Saarland / Mordermittlungen nach Gift an TU Darmstadt";"https://www.sr-mediathek.de/index.php?seite=7&id=21999&pnr=&tbl=pf";"Yvonne Schleinhege";29M 54S;2021-08-24
"337";"Abend";"UNICEF - Verhungernde Kinder in Afghanistan / Instrumentalisierte Flüchtlinge zwischen Polen und Belarus / Kreml stuft kritischen Sender Doschd als ausländischen Agent ein / VDK-Studie zu ""Vergessenen der Pandemie""";"https://www.sr-mediathek.de/index.php?seite=7&id=21985&pnr=&tbl=pf";"Peter Weitzmann";30M 7S;2021-08-23
"338";"Abend";"3 Jahre Schulstreik: Jubiläum für Greta Thunberg / Kommentar Afghanistan, Flüchtlinge und die EU / Afghanistan: Lage nach fünf Tagen Taliban-Herrschaft / Kurz-Kommentar: Union rutscht ab im D-Trend / Surfen auf der Vierten Welle: Wie weiter bei Corona?";"https://www.sr-mediathek.de/index.php?seite=7&id=21961&pnr=&tbl=pf";"Peter Weitzmann";30M 32S;2021-08-20
"339";"Abend";"Afghanistan- Versagen in der Berliner Diskussion/ Afghanen in der Türkei <U+0096> unsicher im ungeliebten Land/Prozessauftakt Amokfahrt Trier, TzF/Paralymics-Team wird verabschiedet .";"https://www.sr-mediathek.de/index.php?seite=7&id=21936&pnr=&tbl=pf";"Janek Böffel";30M 3S;2021-08-19
"340";"Abend";"Afghanistan: Anti-Talbinan-Proteste in Dschalalabad/Lufthansa-Maschine mit Menschen ausKabul in Frankfurt gelandet/Hochwasser-Fonds beschlossen /Waldbrände nahe Saint Tropez flammen wieder heftig auf.";"https://www.sr-mediathek.de/index.php?seite=7&id=21927&pnr=&tbl=pf";"Stephan Deppen";30M 10S;2021-08-18
"341";"Abend";"<U+0084>Lynchmorde in Mississippi haben nie aufgehört!<U+0093> Anwältin willangebliche Suizide von Schwarzen neu untersuchen lassen/Lage in Kabul/China und Afghanistan: ZwischenPragmatismus, Angst und Schadenfreude.";"https://www.sr-mediathek.de/index.php?seite=7&id=21914&pnr=&tbl=pf";"Lisa Krauser";30M 5S;2021-08-17
"342";"Abend";"Aktuelle Lage Afghanistan/Landrat Ahrweiler legt Amt nieder/Belarus: Machtspiel mit Migranten/Feuer in St. Tropez.";"https://www.sr-mediathek.de/index.php?seite=7&id=21909&pnr=&tbl=pf";"Lisa Krauser";29M 42S;2021-08-17
"343";"Abend";"Verzweiflung am Flughafen - Dramatische Lage in Kabul / Deutschland will 10.000 Menschen ausfliegen - Evakuierungsaktion in der Kritik / Deutsche Botschaft warnte offenbar schon lange vergebens / Das seltsame Versagen des US-Präsidenten beim Afghanistan-Abzug / Stiko empfiehlt Impfungen für 12 bis 17-jährige / <U+0084>Impfstoff <U+0096>Hunger<U+0093>: In Ost- und Zentralafrika wird weiterhin viel mehr Corona-Impfstoff gebraucht / 1300 Tote - Haiti nach dem Erdbeben";"https://www.sr-mediathek.de/index.php?seite=7&id=21899&pnr=&tbl=pf";"Lisa Krauser";29M 39S;2021-08-16
"344";"Abend";"Afghanistan: Zunehmende Ratlosigkeit in den USA/""Bleibende Herausforderung"": 60 Jahre Mauerbau/Bundesligastart - INT Philipp Köster, 11 Freunde /Lok-down: Bahnstreik ohne Ende?.";"https://www.sr-mediathek.de/index.php?seite=7&id=21869&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2021-08-13
"345";"Abend";"Bundesregierung kritisiert Bahn-Streik / Streit um Lebacher Polizeiinspektion / Lage an der Grenze Belarus/  Litauen - Gespräch mit Peer Krumrey, FES Riga";"https://www.sr-mediathek.de/index.php?seite=7&id=21849&pnr=&tbl=pf";"Stephan Deppen";30M 11S;2021-08-12
"346";"Abend";"Kämpfe um Masar-i-Sharif: Aktuelle Lage / Deutschland setzt Abschiebungen nach Afghanistan aus / Ende der kostenlosen Tests / Elektriker aus dem Saarland hilft im Flutgebiet / Politische Krise Bulgarien / Litauen bekommt Millionenhilfen für Flüchtlinge / Die Kabylei brennt: Waldbrände in Algerien / Bilanz: Erster Tag des GdL-Streiks";"https://www.sr-mediathek.de/index.php?seite=7&id=21840&pnr=&tbl=pf";"Lisa Krauser";30M 13S;2021-08-11
"347";"Abend";"Stand beim Corona-Hochwasser-Gipfel / GdL will Bahn bestreiken / Der Weltklimabericht spaltet die Europäer / Waldbrände wüten in Russland / Nordäthiopien - Mindestens 100 Kinder bei Angriff auf Lager von Vertriebenen getötet";"https://www.sr-mediathek.de/index.php?seite=7&id=21826&pnr=&tbl=pf";"Peter Weitzmann";30M 8S;2021-08-10
"348";"Abend";"Klimabericht IPCC- Reaktion / Wie weiter im Katastrophengebiet NRW? / Abschlussbericht - Amri-Untersuchungsausschuss ein Erfolg? Innenministerium zu Medaillenausbeute";"https://www.sr-mediathek.de/index.php?seite=7&id=21813&pnr=&tbl=pf";"Karin Mayer";30M 6S;2021-08-09
"349";"Abend";"Rheinland-Pfalz beschließt Organisationsstruktur für Wideraufbau / Ermittlungen gegen Landrat von Ahrweiler / Verlängerung der Kurzarbeitergeldregelung und Wirtschaftshilfen / Warum hohe Inzidenzen trotz Impfung / Weitgehend geräuschloser Start des Greenpasses in Italien / Leder zum Abendessen: der Hunger treibt Madagaskars Süden um / GDL: Warnstreiks / Warum Kristina Timanowskaja fliehen musste";"https://www.sr-mediathek.de/index.php?seite=7&id=21793&pnr=&tbl=pf";"Peter Weitzmann";30M 3S;2021-08-06
"350";"Abend";"Grünen-Landesliste nicht zur Wahl zugelassen / Auswirkungen der Entscheidung auf die Bundes-Grünen / Diskussion um Spahn-Papier / Lukaschenko will Grenzen von Belarus schließen / Studie ""Wirtschaftsschutz und Cybercrime""";"https://www.sr-mediathek.de/index.php?seite=7&id=21768&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2021-08-05
"351";"Abend";"Honduras - Mord an Umweltaktivistin wird aufgearbeitet / Debatte um Papier des BMG zu Corona-Regeln / Kabinett beschließt Hochwasserhilfen / NABU und Klimaallianz zum ""Klima-Wahlcheck"" / Schweres Zugunglück in Tschechien";"https://www.sr-mediathek.de/index.php?seite=7&id=21752&pnr=&tbl=pf";"Yvonne Schleinhege";30M 8S;2021-08-04
"352";"Abend";"Belarusischer Aktivist tot in Kiew aufgefunden / Scholz und Laschet gemeinsam im Flutgebiet / Hochwasserschutz in New York / Deutsche E-Autos fallen in China zurück";"https://www.sr-mediathek.de/index.php?seite=7&id=21739&pnr=&tbl=pf";"Janek Böffel";30M 1S;2021-08-03
"353";"Abend";"Gesundheitsministerkonferenz zum Impfen / Ende der Gratis-Schnelltests? / Abschiebungen nach Afghanistan - Laschet stößt neue Debatte an / Belgien und die illegale Einwanderung / Vonovia will Deutsche Wohnen übernehmen";"https://www.sr-mediathek.de/index.php?seite=7&id=21723&pnr=&tbl=pf";"Karin Mayer";30M 1S;2021-08-02
"354";"Abend";"Neue Einreiseverordnung ist unterzeichnet / Tag des Menschenhandels - Beispiel Pakistan / Urteil gegen Rechtsterroristin Susanne G.";"https://www.sr-mediathek.de/index.php?seite=7&id=21697&pnr=&tbl=pf";"Yvonne Schleinhege";29M 48S;2021-07-30
"355";"Abend";"Einreisetestpflicht kommt wohl zum 1. August / Waldbrände wüten weiterhin in Sibirien / ZF-Halbjahreszahlen mit Blick aufs Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=21675&pnr=&tbl=pf";"Janek Böffel";30M 2S;2021-07-29
"356";"Abend";"Das größte Aufnahmeland in Afrika <U+0096> Ugandas Weg in der Flüchtlingspolitik / Altenahr ohne Rathaus / Einreiseregeln schon ab 1. August anders? / BGH urteilt zu CumEx-Deals / Nach Explosion und Brand in Tanklager in Leverkusen";"https://www.sr-mediathek.de/index.php?seite=7&id=21660&pnr=&tbl=pf";"Katrin Aue";30M 1S;2021-07-28
"357";"Abend";"Schwere Explosion auf Chemie-Gelände in Leverkusen / Schärfere Einreiseregeln wegen Corona? / Wie Flugreisende in Saarbrücken kontrolliert werden / Lagebild Rauschgiftkriminalität / Kommentar: Tunesiens Spiel mit dem Feuer";"https://www.sr-mediathek.de/index.php?seite=7&id=21649&pnr=&tbl=pf";"Katrin Aue";30M 1S;2021-07-27
"358";"Abend";"Debatte um Rechte von Geimpften und Ungeimpften / Hubertus Heil im Saarland / Sitzung Innenausschusss zum Katastrophenmanagement / Weltklimarat erarbeitet neuen Sachstandsbericht / EU will besseren Schutz der Außengrenzen";"https://www.sr-mediathek.de/index.php?seite=7&id=21636&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2021-07-26
"359";"Abend";"Olympia: So war die Eröffnungsfeier / Thüringischer Landtag vor Auflösung ? / Britische Regierung lockert Quarantäneregel";"https://www.sr-mediathek.de/index.php?seite=7&id=21607&pnr=&tbl=pf";"SR 2 KulturRadio";30M 3S;2021-07-23
