"";"Format";"Themen";"Links";"Autor";"Laenge";"Datum"
"145";"Mittag";"Neuer Bahnstreik von Sonntag bis Dienstag / Saarland macht Druck im Heizungsstreit  / Schmutziger Türkei-Wahlkampf in Deutschland / KI-Wettrennen der Suchmaschinen .";"https://www.sr-mediathek.de/index.php?seite=7&id=30514&pnr=&tbl=pf";"Lisa Krauser";30M 4S;2023-05-11
"146";"Mittag";"Anschlag auf Synagoge Insel Djerba / Türkei Wahlkampf im Erdbebengebiet / Urteil zur EU-Genehmigung von Lufthansa-Hilfen / Cyber-Angriffe auf Dienstleister des Bundes.";"https://www.sr-mediathek.de/index.php?seite=7&id=30493&pnr=&tbl=pf";"Katrin Aue";29M 31S;2023-05-10
"147";"Mittag";"Wende im Yeboah-Prozess / Israelische Armee tötet mehrere Kommandeure des Islamischen Dschihad / Tag des Sieges in Moskau / Länder legen Konzept zu Flüchtlingshilfen vor.";"https://www.sr-mediathek.de/index.php?seite=7&id=30473&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2023-05-09
"148";"Mittag";"Streit um Geld für Flüchtlinge schon vor dem Gipfel / Personalwechel: Grünen-Parteitag im Saarland / Habeck weiter unter Druck in Sachen Graichen.";"https://www.sr-mediathek.de/index.php?seite=7&id=30457&pnr=&tbl=pf";"Kerstin Gallmeyer";30M 2S;2023-05-08
"149";"Mittag";"Krönung von King Charles III / Krönung blau-weiß: CSU-Parteitag in Nürnberg / Scholz in Ostafrika und das Interview der Woche mit  Klaus Müller , Chef der Bundesnetzagentur";"https://www.sr-mediathek.de/index.php?seite=7&id=30440&pnr=&tbl=pf";"Kerstin Gallmeyer";29M 58S;2023-05-06
"150";"Mittag";"ARD-Deutschlandtrend - Schlechte Zahlen für Ampel / Habeck und Grüne in der Defensive / Schüsse und Explosionen Tag und Nacht - Sudanesen in Khartoum leiden unter Kämpfen und Schade um die Technik - Ukraine schießt eigene Drohne über Kiew ab";"https://www.sr-mediathek.de/index.php?seite=7&id=30426&pnr=&tbl=pf";"Lisa Krauser";30M 9S;2023-05-05
"151";"Mittag";"Gerichtsverfahren - Schröder gegen den Bundestag / Fed erhöht erneut die Zinsen / Kommentar - Der lange Arm der Mafia / Nord-Äthiopien: Millionen Kinder gehen seit Jahren nicht zur Schule / Dillingen am stärksten versiegelte Stadt im Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=30406&pnr=&tbl=pf";"Stephan Deppen";29M 48S;2023-05-04
"152";"Mittag";" Kabinett verlängert Mali-Einsatz / Nach dem UN-Treffen zum Umgang mit der Taliban / Israel bombardiert Ziele im Gaza-Streifen";"https://www.sr-mediathek.de/index.php?seite=7&id=30388&pnr=&tbl=pf";"Stephan Deppen";29M 38S;2023-05-03
"153";"Mittag";"Grüne ohne Palmer / Vor der Krönung: acht Monate King Charles III, / Problem Medikamentenmangel / Wissing trifft ""Letzte Generation"".";"https://www.sr-mediathek.de/index.php?seite=7&id=30372&pnr=&tbl=pf";"Katrin Aue";30M 13S;2023-05-02
"154";"Mittag";"Pistorius 100 Tage im Amt  / Ex-ARD-Programmdirektor log über NS-Vergangenheit  / Entsetzen nach Raketenangriff auf Uman";"https://www.sr-mediathek.de/index.php?seite=7&id=30355&pnr=&tbl=pf";"Gallmeyer, Kerstin";30M 0S;2023-04-29
"155";"Mittag";"Aus- und Weiterbildungsgesetz im Bundestag / Arbeitsmarkt: Headhunter und Arbeitsvermittler in Zeiten des Fachkräftemangels / Interview vor der Türkei-Wahl mit Caner Aver, Uni Duisburg-Essen / Wer sind die beiden Kriegsherren im Sudan?";"https://www.sr-mediathek.de/index.php?seite=7&id=30337&pnr=&tbl=pf";"Kerstin Gallmeyer";29M 58S;2023-04-28
"156";"Mittag";"Flut-Ausschuss des Landtags Rheinland-Pfalz / Beratungen über Fachkräfte-Einwanderungsgesetz / Rumänische Spargelstecher im Saarland / Beratungen über Fachkräfte-Einwanderungsgesetz.";"https://www.sr-mediathek.de/index.php?seite=7&id=30315&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-04-27
"157";"Mittag";"UN-Sonderbeauftragter: Konfliktparteien im Sudan missachten Schutz von Zivilisten / Israel feiert den 75.Jahrestag seiner Staatsgründung - Kommentar / Japanischer Hase hat ausgehoppelt - erste kommerzielle Mondlandung gescheitert.";"https://www.sr-mediathek.de/index.php?seite=7&id=30302&pnr=&tbl=pf";"Lisa Krauser";30M 5S;2023-04-26
"158";"Mittag";"Strategie zur Digitalisierung in der Medizin / Warum deutsche Unternehmen so gern in Polen investieren / Operation ""Wuambushu"" auf Mayotte / 1 Jahr SPD-Alleinregierung.";"https://www.sr-mediathek.de/index.php?seite=7&id=30284&pnr=&tbl=pf";"Lisa Krauser";30M 3S;2023-04-25
"159";"Mittag";"Deutsche Evakuierung aus dem Sudan / EU-Außenministertreffen in Luxemburg: Sudankrise, Ukrainehilfe, Russlandsanktionen / Windsee Nordsee - Wird sie zum das größten grünen Kraftwerk Europas / Bangladesch: Zehnter Jahrestag der Rana Plaza-Katastrophe / Schulze zu deutschen Reaktionen auf Rana Plaza / Andalusien: Erdbeeren vs. Weltnaturerbe";"https://www.sr-mediathek.de/index.php?seite=7&id=30269&pnr=&tbl=pf";"Katrin Aue";29M 56S;2023-04-24
"160";"Mittag";"EU macht Balkanroute dicht / Kurzkommentar: Brauchen wir die FDP noch? / Kein Grund zur Freude  Zuckerfest im Sudan.";"https://www.sr-mediathek.de/index.php?seite=7&id=30255&pnr=&tbl=pf";"Peter Weitzmann";29M 52S;2023-04-22
"161";"Mittag";"Italienische Regierung macht Ernst: Notstand und Gesetzesänderung wegen Migration / Ramstein: Erneutes Treffen der Ukraine Kontaktgruppe und Bundestag debattiert Corona-Auswirkungen auf Kinder und Jugendliche";"https://www.sr-mediathek.de/index.php?seite=7&id=30236&pnr=&tbl=pf";"Florian Mayer";29M 41S;2023-04-21
"162";"Mittag";"U-Ausschuss zur Warburg-Bank und Olaf Scholz / Bundestag debattiert Jahresbericht der Wehrbeauftragten  und Viele Tote und Verletzte bei Massenpanik im Jemen";"https://www.sr-mediathek.de/index.php?seite=7&id=30215&pnr=&tbl=pf";"Florian Mayer";29M 52S;2023-04-20
"163";"Mittag";"CDU hält Atomdebatte am Laufen / EVG informiert über Warnstreiks bei der Bahn / Deutsche Hersteller tun sich schwer auf Chinas Automarkt und Wahlkampf in der Türkei";"https://www.sr-mediathek.de/index.php?seite=7&id=30199&pnr=&tbl=pf";"Florian Mayer";29M 50S;2023-04-19
"164";"Mittag";"Abschluss G7 Außenminister in Japan / BVerfG Verhandlung Wahlrechtsreform / Wissing will Tempo beim Autobahnbau machen und Holocaust-Gedenktag in Israel";"https://www.sr-mediathek.de/index.php?seite=7&id=30185&pnr=&tbl=pf";"Stephan Deppen";29M 43S;2023-04-18
"165";"Mittag";"Ibiza-Skandal - Detektiv hinter ""Ibiza-Video"" gibt erstes Interview nach Haft. / Regeln für die künstliche Intelligenz  / Konsonautic  Was macht ein Spielehersteller auf der weltweit größten Industriemesse?";"https://www.sr-mediathek.de/index.php?seite=7&id=30167&pnr=&tbl=pf";"Stephan Deppen";29M 54S;2023-04-17
"166";"Mittag";"Il l'a fait! - Macron hat Rentenform in Kraft gesetzt / Anschlag auf jap. Premier vereitelt / Wie kann das immer wieder sein? Der verschwiegene Missbrauchs-Pfarrer / Interview der Woche mit Familienministerin Paus zur Kindergrundsicherung";"https://www.sr-mediathek.de/index.php?seite=7&id=30153&pnr=&tbl=pf";"Katrin Aue";29M 49S;2023-04-15
"167";"Mittag";"Festnahme nach Pentagon-Leak in den USA/  Pistorius begrüßt Freigabe von MiG-29-Jets / Pistorius in Mali / Diskussion übers Atom-Aus geht weiter / Heimatlose Ministerien: Sozial und Innen ziehen um / Missbrauchs-Fotos bei Friedrichsthaler Priester entdeckt / Baerbock in China";"https://www.sr-mediathek.de/index.php?seite=7&id=30137&pnr=&tbl=pf";"Peter Weitzmann";30M 8S;2023-04-14
"168";"Mittag";"Annalena Baerbock in China angekommen  / Union und Kinderärzte kritisieren Cannabis-Pläne / 49-Euro-Ticket: Berg zu offenen Fragen  / 12. Nationaler Streiktag in Frankreich.";"https://www.sr-mediathek.de/index.php?seite=7&id=30118&pnr=&tbl=pf";"Isabelle Tentrup";29M 54S;2023-04-13
"169";"Mittag";"US-Datenleck: Neue Details und Suche nach Maulwurf geht weiter / Abgespeckte Cannabis-Legalisierung kommt / Baerbock reist nach China / Myanmar -Luftangriffe auf Bevölkerung / Credit-Suisse-Debatte im Schweizer Parlament";"https://www.sr-mediathek.de/index.php?seite=7&id=30102&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2023-04-12
"170";"Mittag";"USA im Krisenmodus: Geheimdokumente geleakt / Der ewige Atomausstieg - Raus, pausieren oder doch weiter? / Macrons Taiwan-Move: Zustimmung in Frankreich / Start des Modellprojekts Tempo 30 in der Innenstadt";"https://www.sr-mediathek.de/index.php?seite=7&id=30092&pnr=&tbl=pf";"Katrin Aue";30M 4S;2023-04-11
"171";"Mittag";"Aktuelle Lage in Israel nach dem Anschlag in Tel Aviv  / Lindner will Haushalt kürzen / Der etwas andere Osterrückblick und Idas Interview der Woche mit Christian Bau, Spitzenkoch";"https://www.sr-mediathek.de/index.php?seite=7&id=30073&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-04-08
"172";"Mittag";"von der Leyen und Macron in China  / Zwei Monate nach dem Erdbeben  die Situation in Syrien / politische Miteinander in Nordirland.";"https://www.sr-mediathek.de/index.php?seite=7&id=30050&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-04-06
"173";"Mittag";"Frühjahrsgutachten der führenden Wirtschaftsforscher / Nach dem Gerichtstermin in New York: Trump redet vor seinen Anhängern in Mar-A-Lago / Rekordzahl an Bootsmigranten: Lampedusa erneut am Limit.";"https://www.sr-mediathek.de/index.php?seite=7&id=30035&pnr=&tbl=pf";"Isabelle Tentrup";30M 35S;2023-04-05
"174";"Mittag";"Habeck gibt Garantie auf Ukraine- Invest / Regierungsflieger ohne Schutz? / Schweres Zugunglück in den Niederlanden / 1. FC TT gewinnt ChampionsLeague .";"https://www.sr-mediathek.de/index.php?seite=7&id=30019&pnr=&tbl=pf";"Janek Böffel";29M 57S;2023-04-04
"175";"Mittag";"Der Streit um die Kindergrundsicherung / Alles unklar? Förderung von Heizungen und Co. / 49 Euro Ticket ab heute abonnierbar / Habeck in Ukraine / Marschieren für den Papst. Wie in Polen um Johannes Paul II. gestritten wird.";"https://www.sr-mediathek.de/index.php?seite=7&id=29998&pnr=&tbl=pf";"Stephan Deppen";29M 31S;2023-04-03
"176";"Mittag";"Ex-Präsident Trump in New York wegen Schweigegeldaffäre angeklagt / Arbeitslosenzahlen im März zurückgegangen / Bundesrat beschließt Deutschland-Ticket / Streit um die Bund-Länder-Finanzen / US-Reporter in Russland festgenommen";"https://www.sr-mediathek.de/index.php?seite=7&id=29970&pnr=&tbl=pf";"Katrin Aue";29M 52S;2023-03-31
"177";"Mittag";"11 % mehr Kriminalität: Faeser stellt PKS vor / Brasilien: Sklaverei-Vorwürfe gegen VW / Pause für KI? Offener Brief von Elon Musk und Co.";"https://www.sr-mediathek.de/index.php?seite=7&id=29948&pnr=&tbl=pf";"Peter Weitzmann";29M 58S;2023-03-30
"178";"Mittag";"Reaktionen auf Ergebnisse des Koalitionsausschusses / Fachkräfteeinwanderung im Kabinett / Russland: 2 Jahre Haft für Regierungskritik / Ukraine: Ultimatum gegen Kloster / Organspendetag im Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=29934&pnr=&tbl=pf";"Lisa Krauser";30M 1S;2023-03-29
"179";"Mittag";"Koalitionsausschuss / Amoklauf in Schule in Nashville / Angespannte Lage in Moldau / Ramadan im türkischen Erdbebengebiet / Katyas Rückkehr: Von Russland entführtes Kind kehrt zurück";"https://www.sr-mediathek.de/index.php?seite=7&id=29920&pnr=&tbl=pf";"Isabelle Tentrup";30M 20S;2023-03-28
"180";"Mittag";"Start Wiederaufbau-  Plattform Ukraine / Dritte Runde Tarifverhandlungen  / Rekordverschuldung wg Transformationsfonds und Russland will Atomwaffen in Belarus stationieren";"https://www.sr-mediathek.de/index.php?seite=7&id=29904&pnr=&tbl=pf";"Katrin Aue";29M 59S;2023-03-27
"181";"Mittag";"Verbrenner-Aus Bundesregierung hat sich mit EU geeinigt / Dreyer im U-Ausschuss Flut - Kommentar / UN-Wasserkonferenz hat über Aktionsplan abgestimmt / Wo bleibt das versprochene Ende der Zeitumstellung?";"https://www.sr-mediathek.de/index.php?seite=7&id=29891&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-03-25
"182";"Mittag";"Donezk: Umweltschäden durch Beschuss / Warnstreik am Montag: Diskussion über Legitimität / Lage in Georgien (Anlass: Baerbock-Besuch) / Jahrestag der Militärdiktatur Argentinien: Kinder von Tätern.";"https://www.sr-mediathek.de/index.php?seite=7&id=29874&pnr=&tbl=pf";"Stephan Deppen";29M 38S;2023-03-24
"183";"Mittag";"Beginn EU-Gipfel in Brüssel / Lage in der Ampel-Koalition / Kommentar zum Saarlandtrend / Verdi-Demo in Saarbrücken / Neunter Frankreich-weiter Protesttag / Bundeswehr hilft in Erdbebengebiet";"https://www.sr-mediathek.de/index.php?seite=7&id=29857&pnr=&tbl=pf";"Stefan Deppen";29M 50S;2023-03-23
"184";"Mittag";"Reichsbürger-Razzia  Durchsuchung mit Schusswechsel / Konjunkturprognose  Sachverständigenrat warnt vor zu viel Optimismus / Zerstrittene Koalition / Ende eines Staatsbesuches  Xi bei Putin / Weitere Angriffe auf Kiew / Kompliziertes Verhältnis Südkorea-Japan / Erdbeben in Afghanistan";"https://www.sr-mediathek.de/index.php?seite=7&id=29841&pnr=&tbl=pf";"Lisa Krauser";29M 59S;2023-03-22
"185";"Mittag";"EuGH-Grundsatzurteil zur Haftung im Abgaskandal / EU-Autoabsatz erholt sich weiter / Bosch produziert eigenen Wasserstoff / Staatsbesuch: Chinas Präsident in Moskau und Rentenreform - Nach den Misstrauensvoten";"https://www.sr-mediathek.de/index.php?seite=7&id=29827&pnr=&tbl=pf";"Katrin Aue";30M 1S;2023-03-21
"186";"Mittag";"Besuch eines ""lieben Freundes"" - Putin empfängt  Xi Jinping / 20 Jahre Irakkrieg - Der Schuhwerfer von Bagdad / Nach Protest-Wochenende und vor Misstrauensvoten in Frankreich / Eroscenter NK: Prostituierte raus, Flüchtlinge rein";"https://www.sr-mediathek.de/index.php?seite=7&id=29812&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-03-20
"187";"Mittag";"Aktuelle Lage in Frankreich nach Durchpeitschen der Rentenreform / Türkei-Besuch - Finnischer Präsident holt sich Nato-Ticket ab / Russische Reaktionen auf Haftbefehl gegen Putin / ""Wochenende der Demokratie"" - Die Märzrevolution feiert Jubiläum / Interview der Woche mit der DGB-Chefin Yasmin Fahimi";"https://www.sr-mediathek.de/index.php?seite=7&id=29800&pnr=&tbl=pf";"Florian Mayer";29M 46S;2023-03-18
"188";"Mittag";"Wahlrechtsreform im Bundestag / Rentenreform Frankreich Wie weiter nach erzwungener Entscheidung? / Nach Polen - Auch Slowakei will Kampfjets an Ukraine liefern / Finnischer Präsident will Nato-Beitritts-Ticket in Türkei abholen / Trendwende in US-Politik? - Trump und DeSantis stellen Ukraine-Hilfe in Frage / Banken-Crash: Yellen im Senat befragt";"https://www.sr-mediathek.de/index.php?seite=7&id=29780&pnr=&tbl=pf";"Lisa Krauser";30M 6S;2023-03-17
"189";"Mittag";": Regierungserklärung Scholz / Schwieriger Besuch - Netanjahu in Berlin / Rentenreform - Frankreichs Regierung auf der Zielgeraden / Provinzwahlen - Niederländer verpassen ihrer Regierung einen Denkzettel / Rakete und Erwartungen - Südkoreas Präsident in Japan / Stärkung der Liquidität - Credit Suisse will bis zu 50 Milliarden von SNB leihen";"https://www.sr-mediathek.de/index.php?seite=7&id=29760&pnr=&tbl=pf";"Katrin Aue";29M 59S;2023-03-16
"190";"Mittag";"Landtag - Klimaschutzgesetz / Bildungsgipfel der Ampel-Koalition / Nationale Wasserstrategie soll verabschiedet werden / Schuldzuweisungen nach Drohnen-Absturz über Schwarzem Meer / 4 Jahre ""Housing First""-Projekt für Wohnungslose";"https://www.sr-mediathek.de/index.php?seite=7&id=29748&pnr=&tbl=pf";"Katrin Aue";29M 54S;2023-03-15
"191";"Mittag";"Bericht der Wehrbeauftragten / Galeria Kaufhof: Reaktionen auf Filialschließungen / Verdi-Warnstreiks im Gesundheitswesen / Streikauswirkungen: In Paris stapelt sich der Müll.";"https://www.sr-mediathek.de/index.php?seite=7&id=29731&pnr=&tbl=pf";"Florian Mayer";29M 59S;2023-03-14
"192";"Mittag";"Wie weiter bei Galeria Karstadt Kaufhof?Heute kommt Aufsichtsrat zusammen / Militärmanöver und RaketenSpannungen auf der koreanischen Halbinsel / Dürre-Alarm in Norditalien.";"https://www.sr-mediathek.de/index.php?seite=7&id=29717&pnr=&tbl=pf";"Florian Mayer";30M 47S;2023-03-13
"193";"Mittag";"Nach Amoklauf in Hamburg - Die Frage nach dem ""Warum"" und Diskussion um Waffenrecht / Interview der Woche mit Franziska Giffey / ChinaVolkskongress bestätigt neuen Ministerpräsidenten";"https://www.sr-mediathek.de/index.php?seite=7&id=29702&pnr=&tbl=pf";"Sarah Sassou";29M 55S;2023-03-11
"194";"Mittag";"Mutmaßlicher Amoklauf in Hamburg / Ampel kann sich bisher nicht über Haushalt einigen / Schlimme Woche für russische Kriegsgegner  Russland geht hart gegen Kritiker des Kriegs in der Ukraine vor / Xi Jinping vom Volkskongress als Staatschef bestätigt";"https://www.sr-mediathek.de/index.php?seite=7&id=29683&pnr=&tbl=pf";"Jochen Marmit";30M 9S;2023-03-10
"195";"Mittag";"Massive Raketenangriffe auf Ukraine / Kommentar zu Steinmeier-Besuch / Ermittlungen zum Nordstream-Anschlag / Ev. Krankenhaus schließt bereits morgen / Lauterbachs Pläne für Neustart der digitalen Patientenakte";"https://www.sr-mediathek.de/index.php?seite=7&id=29653&pnr=&tbl=pf";"Peter Weitzmann";30M 3S;2023-03-09
"196";"Mittag";" Verdi bestreikt Kita - Auch im Saarland / Steinmeier besucht Saarstahl / Mutig, kämpferisch, verzweifelt Frauen im Afghanistan der Taliban.";"https://www.sr-mediathek.de/index.php?seite=7&id=29642&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2023-03-08
"197";"Mittag";" Generalstreik in Frankreich /  Russischer Staatshaushalt erneut mit Milliarden-Defizit  Einnahmen aus Erdöl- und Gasverkauf stark eingebrochen / Equal Pay DayBis heute arbeitet Frau umsonst";"https://www.sr-mediathek.de/index.php?seite=7&id=29628&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-03-07
"198";"Mittag";"Ein Monat Erdbeben in der Türkei .Von Leid und Schuld. / ""Offene"" Türen in Völklinger Unterkunft für Obdachlose / Wahlen in Estland Erfolg für regierende Reformpartei";"https://www.sr-mediathek.de/index.php?seite=7&id=29616&pnr=&tbl=pf";"Peter Weitzmann";29M 58S;2023-03-06
"199";"Mittag";"Scholz in Washington / Gasversorgung - Es ist noch mal gut gegangen /  Iran: Neue Proteste gegen Gift-Angriffe auf Schülerinnen / Interview der Woche:  Der Virologe Jürgen Rissland";"https://www.sr-mediathek.de/index.php?seite=7&id=29600&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-03-04
"200";"Mittag";"EU verschiebt Diskussion über Verbrenner-Aus / Wissing stellt Verkehrsprognose vor / Scholz' Stippvisite im Weißen Haus / EU diskutiert Regeln für ChatGPT und Co.";"https://www.sr-mediathek.de/index.php?seite=7&id=29585&pnr=&tbl=pf";"Florian Mayer";29M 59S;2023-03-03
"201";"Mittag";"Scholz Regierungserklärung zur ""Zeitenwende"" / G20-Treffen in Neu Delhi / Wachsende Spannungen in der Republik Moldau / Diskussionen über Mali-Einsatz der Bundeswehr / Update Zugunglück in Griechenland / Schnee in Kalifornien";"https://www.sr-mediathek.de/index.php?seite=7&id=29561&pnr=&tbl=pf";"Jochen Marmit";30M 0S;2023-03-02
"202";"Mittag";"Gas- und Strompreise - Ab heute wird gebremst / Arbeitslosenquote stabil bei 5.7 Prozent / Corona - Die Masken fallen / Schwierige Lage in Bachmut / Umstrittene Präsidentschaftswahlen in Nigeria / Bekommt Berlin Schwarz-rot?";"https://www.sr-mediathek.de/index.php?seite=7&id=29548&pnr=&tbl=pf";"Katrin Aue";29M 58S;2023-03-01
"203";"Mittag";"Verbot von Öl- und Gasheizungen? Habecks Gesetzentwurf / Diskussion um Kindergrundsicherung  / Warnstreik im Öffentlichen Dienst und Bildungsausschuss zu G9";"https://www.sr-mediathek.de/index.php?seite=7&id=29537&pnr=&tbl=pf";"Isabelle Tentrup";29M 54S;2023-02-28
"204";"Mittag";"Ein Jahr ""Zeitenwende""-Rede des Bundeskanzlers / Nordirland-Deal: Woche der Entscheidung / Bundeskanzler Scholz in Indien / Nach Anschlag und Ausschreitungen im Westjordanland / Migranten-Bootsunglück in Italien / Erdbebensicherheit: Bei einer Gebäude-Kontrolle in Istanbul / Graureiherstreit Güdingen";"https://www.sr-mediathek.de/index.php?seite=7&id=29519&pnr=&tbl=pf";"Katrin Aue";29M 43S;2023-02-27
"205";"Mittag";"Zähe Verhandlungen EU beschließt neues Sanktionspaket / Nigeria wählt neues Parlament und Präsidenten / IdW mit Bundesbauministerin Klara Geywitz, SPD.";"https://www.sr-mediathek.de/index.php?seite=7&id=29505&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-02-25
"206";"Mittag";"Jahrestag im Donbass / Ukraine: zentrale Veranstaltung im Schloss Bellevue  mit Reden Steinmeier und Selenskyj / Viel Frust bei vereinfachten Visa für türkische Erdbebenopfer/ Einmal-Zahlung für Studis immer noch nicht da.";"https://www.sr-mediathek.de/index.php?seite=7&id=29489&pnr=&tbl=pf";"Kerstin Gallmeyer";30M 0S;2023-02-24
"207";"Mittag";"PFAS-Verschmutzungen in Deutschland / PFAS auch im Saarland / China und Russland nach einem Jahr Ukraine-Krieg: Ziemlich beste Freunde / Entwicklungsministerin Schulze und Arbeitsminister Heil werben in Westafrika für das deutsche Lieferkettengesetz / Am Grenzzaun in El Paso  versagt die US-Einwanderungspolitik?";"https://www.sr-mediathek.de/index.php?seite=7&id=29467&pnr=&tbl=pf";"Lisa Krauser";30M 3S;2023-02-23
"208";"Mittag";"BVerfG: Teilerfolg für AfD wegen verweigerter Fördergelder für parteinahe Erasmus-Stiftung /Was tut die Desiderius Erasmus-Stiftung? /  US-Präsident Biden in Polen / Kreml-Kommunikation: Von Faschisten und der ""Endlösung"" / Diplomatenausweisung nach Urteil gegen Deutsch-Iraner / Großprojekt Vier-Tage-Woche geht zu Ende: finden alle super! / Schöffen gesucht - Schöffenwahl 2023";"https://www.sr-mediathek.de/index.php?seite=7&id=29454&pnr=&tbl=pf";"Kerstin Gallmeyer";30M 3S;2023-02-22
"209";"Mittag";"Biden in Warschau / Chinas Außenminister besorgt über Eskalation des Ukraine-Krieges / Tote und Verletzte nach erneuten Beben in der Türkei / Warnstreik: Demo und Kundgebung in Saarbrücken / Rede Putins vor  Föderalversammlung";"https://www.sr-mediathek.de/index.php?seite=7&id=29445&pnr=&tbl=pf";"Stephan Deppen";29M 56S;2023-02-21
"210";"Mittag";"ÜberraschungsbesuchBiden in Kiew gelandet / Streumunition - geht's noch?Was bleibt von der Sicherheitskonferenz? / Krieg gegen Kinderehen Indische Regierung will dagegen vorgehen.";"https://www.sr-mediathek.de/index.php?seite=7&id=29435&pnr=&tbl=pf";"Stephan Deppen";29M 40S;2023-02-20
"211";"Mittag";"Münchner Sicherheitskonferenz / Lage in Nordwest-Syrien nach Öffnung von Grenzübergängen / Erleichterte Visa-Vergabe an Erdbebenopfer - Wie ist der Stand? / Interview der Woche mit  der Wehrbeauftragte des Bundestages Eva Högl";"https://www.sr-mediathek.de/index.php?seite=7&id=29420&pnr=&tbl=pf";"Peter Weitzmann";29M 58S;2023-02-18
"212";"Mittag";"Verdi-Streik: Flugverkehr in Frankfurt ruht / MSC23 Deutschlands Rolle in der Welt / Ampel-Streit über Haushalt / Kaufhaus als Fixpunkt in der Innenstadt / Millionenschwere Ansiedlung in Carling / China erklärt Sieg über Covid";"https://www.sr-mediathek.de/index.php?seite=7&id=29402&pnr=&tbl=pf";"Florian Mayer";29M 59S;2023-02-17
"213";"Mittag";"Flüchtlingsgipfel - Lage im Saarland / Umstrittene Wiederaufbau-Ankündigungen in der Türkei / Frankreich: Landesweite Streiks und Proteste gegen die Rentenreformgehen in die fünfte Runde.";"https://www.sr-mediathek.de/index.php?seite=7&id=29384&pnr=&tbl=pf";"Isabelle Tentrup";29M 57S;2023-02-16
"214";"Mittag";"UN ruft zum Spenden für Syrien auf / MissbrauchsprozessBischof Ackermann sagt aus / Flugraum Frankfurt gesperrt / China: Kampf gegen Bevölkerungsrückgang .";"https://www.sr-mediathek.de/index.php?seite=7&id=29371&pnr=&tbl=pf";"Lisa Krauser";30M 8S;2023-02-15
"215";"Mittag";"Ukraine-Kontaktgruppe berät über Panzerlieferungen / Abgeschossener Ballon über USA: Kein Hinweis auf Aliens / Ford streicht tausende Stellen in Deutschland  / Studenten warten auf Einmalzahlung .";"https://www.sr-mediathek.de/index.php?seite=7&id=29355&pnr=&tbl=pf";"Katrin Aue";29M 46S;2023-02-14
"216";"Mittag";"Ergebnis der Berlin-Wahl / Eine Woche nach dem Erdbeben: Die schwierige Hilfe für Syrien / Weiteres Flugobjekt über Nordamerika abgeschossen / Prozessauftakt: Vorwurf der sexuellen Nötigung gegen früheren Pfarrer aus dem Saarland.";"https://www.sr-mediathek.de/index.php?seite=7&id=29342&pnr=&tbl=pf";"Katrin Aue";30M 1S;2023-02-13
"217";"Mittag";"Wahlkampfabschluss der Parteien in Berlin / ""Feinde des Volkes""? - Nowaja Gaseta am Ende? / Riesige Aufgabe: Versorgung der Verletzten und das Interview der Woche mit Nico Lange";"https://www.sr-mediathek.de/index.php?seite=7&id=29325&pnr=&tbl=pf";"Katrin Aue";29M 59S;2023-02-11
"218";"Mittag";" Bundestag beschließt Planungsbeschleunigungsgesetz für Infrastuktur / Deutsche Helfer beim Erdbeben in der Türkei / Ukraine: Krieg der Worte im Bundestag";"https://www.sr-mediathek.de/index.php?seite=7&id=29309&pnr=&tbl=pf";"Katrin Aue";30M 4S;2023-02-10
"219";"Mittag";"PiS-Partei braucht Geld - Justizreform wird angepasst / Erdbeben Türkei: Der Kampf um die Nachrichtenhoheit / Wie kommt deutsche Hilfe nach Syrien?";"https://www.sr-mediathek.de/index.php?seite=7&id=29293&pnr=&tbl=pf";"Peter Weitzmann";29M 58S;2023-02-09
"220";"Mittag";"Erdeben: warum so schwierig vorauszusagen? / Pistorius in der Ukraine / SR3-Serie zu Fachkräftemangel startet wohl heute / Schwierige Lage auch in Syrien nach dem Erdbeben.";"https://www.sr-mediathek.de/index.php?seite=7&id=29270&pnr=&tbl=pf";"Katrin Aue";29M 59S;2023-02-08
"221";"Mittag";"Erdbeben - Lage Türkei /  UN-Bericht: Extremismus profitiert von Staatsversagen in Teilen Afrikas / Nigeria: Zahl der Vermissten wächst auf 25.000 Personen, darunter 14.000 Kinder.";"https://www.sr-mediathek.de/index.php?seite=7&id=29257&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-02-07
"222";"Mittag";"Schweres Erbeben: Lage in der Türkei / Nach Ballon-Abschuss: Verhältnis China-USA auf neuem Tiefpunkt / Debatte um Rentenreform in der Nationalversammlung.";"https://www.sr-mediathek.de/index.php?seite=7&id=29244&pnr=&tbl=pf";"Stephan Deppen";29M 47S;2023-02-06
